,﻿origin,geocode_name,lat,lng,country,city,adm1,adm2
590,"м.Київ, вул. Вільгельма Піка 7/43","Vil'hel'ma Pika street, 7/43, Kyiv, Kyiv city, Ukraine",50.47,30.413842,Ukraine,Kyiv,Kyiv city,Kyiv City
591,проживаю на данный момент в городе Киев,"Kyiv, Kyiv city, Ukraine",50.4501,30.5234,Ukraine,Kyiv,Kyiv city,Kyiv City
592,Київська область,"Kyivs'ka oblast, Ukraine",50.0529506,30.766713300000003,Ukraine,,Kyivs'ka oblast,
593,"Новояворівськ, Львівська обл.","Novoyavorivs'k, Lviv Oblast, Ukraine",49.93111099999999,23.573056,Ukraine,Novoyavorivs'k,Lviv Oblast,Yavorivs'kyi district
594,Vinnitsia,"Vinnytsia, Vinnyts'ka oblast, Ukraine",49.233083,28.468217,Ukraine,Vinnytsia,Vinnyts'ka oblast,
595,"Kyiv, Ukraine","Kyiv, Kyiv city, Ukraine",50.4501,30.5234,Ukraine,Kyiv,Kyiv city,Kyiv City
596,"смт.Новомиколаївка,Новомиколаївський район, Запорізька область.","Novomykolaivka, Zaporiz'ka oblast, Ukraine",47.978889,35.897778,Ukraine,Novomykolaivka,Zaporiz'ka oblast,Novomykolaivs'kyi district
597,Ивано-Франковск,"Ivano-Frankivsk, Ivano-Frankivs'ka oblast, Ukraine",48.922633000000005,24.711117,Ukraine,Ivano-Frankivsk,Ivano-Frankivs'ka oblast,
598,Москва,"Moscow, Russia",55.755826,37.6173,Russia,Moscow,Moscow,gorod Moskva
599,"Odessa (Одеса, Україна)","Odessa, Odessa Oblast, Ukraine",46.482526,30.723309499999996,Ukraine,Odessa,Odessa Oblast,
600,Г.Киев ,"Kyiv, Kyiv city, Ukraine",50.4501,30.5234,Ukraine,Kyiv,Kyiv city,Kyiv City
601,"АР Крим, Феодосiя",Feodosiya,45.031933,35.382433,,Feodosiya,Crimea,
602,"Украина, Вишневе","Vyshneve, Kyivs'ka oblast, Ukraine",50.3919,30.368267,Ukraine,Vyshneve,Kyivs'ka oblast,Kyjevo-Svyatoshyns'kyi district
603,Переяслав-Хмельницький,"Pereyaslav-Khmel'nyts'kyi, Kyivs'ka oblast, Ukraine",50.066111,31.442221999999997,Ukraine,Pereyaslav-Khmel'nyts'kyi,Kyivs'ka oblast,
604,Мостиська,"Mostys'ka, Lviv Oblast, Ukraine",49.79416699999999,23.1525,Ukraine,Mostys'ka,Lviv Oblast,Mostys'kyi district
605,Золотоноша,"Zolotonosha, Cherkas'ka oblast, Ukraine",49.666667,32.033333,Ukraine,Zolotonosha,Cherkas'ka oblast,
606,"Сосновці, Польша","Sosnovka, Ukraine",50.2923,24.2643,Ukraine,,Lviv Oblast,Sokal's'kyi district
607,М Миколаїв,"Mykolaiv, Mykolaivs'ka oblast, Ukraine",46.975033,31.994583000000002,Ukraine,Mykolaiv,Mykolaivs'ka oblast,
608,м. Новояворівськ,"Novoyavorivs'k, Lviv Oblast, Ukraine",49.93111099999999,23.573056,Ukraine,Novoyavorivs'k,Lviv Oblast,Yavorivs'kyi district
609,"Україна, м. Львів","Lviv, Lviv Oblast, Ukraine",49.839683,24.029717,Ukraine,Lviv,Lviv Oblast,
610,Dnipropetrovs'k,"Dnepropetrovsk, Dnipropetrovsk Oblast, Ukraine",48.464717,35.046183,Ukraine,Dnepropetrovsk,Dnipropetrovsk Oblast,
611,Слов’янськ,"Slovyansk, Donetsk Oblast, Ukraine",48.8532,37.6053,Ukraine,Slovyansk,Donetsk Oblast,Slov'yans'kyi district
612,Vinnytsa,"Vinnytsia, Vinnyts'ka oblast, Ukraine",49.233083,28.468217,Ukraine,Vinnytsia,Vinnyts'ka oblast,
613,Білогородка,"Bilohorodka, Kyivs'ka oblast, Ukraine",50.3750037,30.2227951,Ukraine,Bilohorodka,Kyivs'ka oblast,Kyjevo-Svyatoshyns'kyi district
614,Карлівка,"Karlivka, Poltavs'ka oblast, Ukraine",49.45,35.133333,Ukraine,Karlivka,Poltavs'ka oblast,Karlivs'kyi district
615,Севастополь,Sevastopol,44.61665,33.525366999999996,,Sevastopol,Sevastopol' city,Sevastopol' city
616,San Francisco,"San Francisco, CA, USA",37.7749295,-122.4194155,United States,San Francisco,California,San Francisco County
617,Krakow,"Krakow, Poland",50.06465009999999,19.9449799,Poland,Krakow,Lesser Poland Voivodeship,Kraków County
618,Верхньодніпровськ,"Verkhn'odniprovs'k, Dnipropetrovsk Oblast, Ukraine",48.656110999999996,34.328333,Ukraine,Verkhn'odniprovs'k,Dnipropetrovsk Oblast,Verkhn'odniprovs'kyi district
619, керчь,Kerch,45.357314,36.468293,,Kerch,Crimea,
620,Лодзь,"Lodz, Poland",51.7592485,19.4559833,Poland,Lodz,Łódź Voivodeship,Łódź
621,"Izmir,Turkey","İzmir, Turkey",38.41885,27.12872,Turkey,İzmir,,
622,м.Миколаїв,"Mykolaiv, Mykolaivs'ka oblast, Ukraine",46.975033,31.994583000000002,Ukraine,Mykolaiv,Mykolaivs'ka oblast,
623,м.Херсон,"Kherson, Khersons'ka oblast, Ukraine",46.635417,32.616867,Ukraine,Kherson,Khersons'ka oblast,
624,г. Ялта,Yalta,44.49520500000001,34.166301000000004,,Yalta,Crimea,
625,"Łviv
","Lviv, Lviv Oblast, Ukraine",49.839683,24.029717,Ukraine,Lviv,Lviv Oblast,
626,Viden,"Vienna, Austria",48.208174299999996,16.3738189,Austria,Vienna,Vienna,
627,Uzhhorod,"Uzhhorod, Zakarpats'ka oblast, Ukraine",48.6208,22.287882999999997,Ukraine,Uzhhorod,Zakarpats'ka oblast,
628,Kherson,"Kherson, Khersons'ka oblast, Ukraine",46.635417,32.616867,Ukraine,Kherson,Khersons'ka oblast,
629,Заліщики,"Zalishchyky, Ternopil's'ka oblast, Ukraine",48.65,25.733333,Ukraine,Zalishchyky,Ternopil's'ka oblast,Zalishchyts'kyi district
630,м.Мукачево (Закарпатська обл.),"Mukacheve, Zakarpats'ka oblast, Ukraine",48.45,22.75,Ukraine,Mukacheve,Zakarpats'ka oblast,
631,"Харківська обл., Лозівський р-н, смт. Панютине","Panyutyne, Kharkiv Oblast, Ukraine",48.929722,36.28,Ukraine,Panyutyne,Kharkiv Oblast,
632,Донецьк/Рівне,"Rivne, Rivnens'ka oblast, Ukraine",50.6199,26.251617,Ukraine,Rivne,Rivnens'ka oblast,
633,Софіївська борщагівка,"Sofiivs'ka Borshchahivka, Kyivs'ka oblast, Ukraine",50.411389,30.36916699999999,Ukraine,Sofiivs'ka Borshchahivka,Kyivs'ka oblast,Kyjevo-Svyatoshyns'kyi district
634,"Україна, м.Хмельницький","Khmelnytskyi, Khmel'nyts'ka oblast, Ukraine",49.422983,26.987133,Ukraine,Khmelnytskyi,Khmel'nyts'ka oblast,
635,Підволочиськ,"Pidvolochys'k, Ternopil's'ka oblast, Ukraine",49.52638899999999,26.141389,Ukraine,Pidvolochys'k,Ternopil's'ka oblast,Pidvolochys'kyi district
636,{fhmrjd,"Kharkiv, Kharkiv Oblast, Ukraine",49.9935,36.230383,Ukraine,Kharkiv,Kharkiv Oblast,
637,Южне,"Yuzhne, Odessa Oblast, Ukraine",46.624021299999995,31.1000648,Ukraine,Yuzhne,Odessa Oblast,
638,Severodonrtsk,"Severodonetsk, Luhans'ka oblast, Ukraine",48.933333000000005,38.5,Ukraine,Severodonetsk,Luhans'ka oblast,
639,м. Луганськ,"Luhansk, Luhans'ka oblast, Ukraine",48.574040999999994,39.307815000000005,Ukraine,Luhansk,Luhans'ka oblast,
640,місто Тернопіль,"Ternopil, Ternopil's'ka oblast, Ukraine",49.553517,25.594767,Ukraine,Ternopil,Ternopil's'ka oblast,
641,Ukraine,Ukraine,48.379433,31.16558,Ukraine,,,
642,"м. Іллічівськ, Одеська область, Україна","Illichivs'k, Odessa Oblast, Ukraine",46.2952236,30.648085499999997,Ukraine,Illichivs'k,Odessa Oblast,
643,Черновцы,"Chernivtsi, Chernivets'ka oblast, Ukraine",48.2920787,25.9358367,Ukraine,Chernivtsi,Chernivets'ka oblast,
644,"Київ, Київська область","Kyiv, Kyiv city, Ukraine",50.4501,30.5234,Ukraine,Kyiv,Kyiv city,Kyiv City
645,Місто Суми,"Sumy, Sums'ka oblast, Ukraine",50.9077,34.7981,Ukraine,Sumy,Sums'ka oblast,Sums'kyi district
646,м. Українка,"Ukrainka, Kyivs'ka oblast, Ukraine",50.15308599999999,30.743492,Ukraine,Ukrainka,Kyivs'ka oblast,Obukhivs'kyi district
647,Mykolaiv,"Mykolaiv, Mykolaivs'ka oblast, Ukraine",46.975033,31.994583000000002,Ukraine,Mykolaiv,Mykolaivs'ka oblast,
648,Харків ,"Kharkiv, Kharkiv Oblast, Ukraine",49.9935,36.230383,Ukraine,Kharkiv,Kharkiv Oblast,
649,"м. Жовті Води, Дніпропетровська обл.","Zhovti Vody, Dnipropetrovsk Oblast, Ukraine",48.34999999999999,33.5,Ukraine,Zhovti Vody,Dnipropetrovsk Oblast,
650,"Донецька область, м. Миколаївка","Mykolaivka, Donetsk Oblast, Ukraine",48.85304420000001,37.77115429999999,Ukraine,Mykolaivka,Donetsk Oblast,
651,Мелітополь Запорізької області,"High School 9, Haharina street, 9A, Melitopol', Zaporiz'ka oblast, Ukraine, 72300",46.86202369999999,35.337451,Ukraine,Melitopol',Zaporiz'ka oblast,
652,"Беларусь, Слоним","Slonim, Belarus",53.083332999999996,25.316667000000002,Belarus,Slonim,Hrodna Province,Slonim District
653,Верхнеднепровск,"Verkhn'odniprovs'k, Dnipropetrovsk Oblast, Ukraine",48.656110999999996,34.328333,Ukraine,Verkhn'odniprovs'k,Dnipropetrovsk Oblast,Verkhn'odniprovs'kyi district
654,"рідне - Луганськ, наразі - Одеса","Odessa, Odessa Oblast, Ukraine",46.482526,30.723309499999996,Ukraine,Odessa,Odessa Oblast,
655,Кривий  Ріг,"Kryvyi Rih, Dnipropetrovsk Oblast, Ukraine",47.910483,33.391783000000004,Ukraine,Kryvyi Rih,Dnipropetrovsk Oblast,
656,м. івано-франківськ,"Ivano-Frankivsk, Ivano-Frankivs'ka oblast, Ukraine",48.922633000000005,24.711117,Ukraine,Ivano-Frankivsk,Ivano-Frankivs'ka oblast,
657,Калуш та Чернівці,"Chernivtsi, Chernivets'ka oblast, Ukraine",48.2920787,25.9358367,Ukraine,Chernivtsi,Chernivets'ka oblast,
658,"Київ, Кривий Ріг","Hotel ""Kyiv"", Kryvyi Rih, Dnipropetrovsk Oblast, Ukraine",47.942796,33.418974,Ukraine,Kryvyi Rih,Dnipropetrovsk Oblast,
659,Helsinki,"Helsinki, Finland",60.17332440000001,24.9410248,Finland,Helsinki,Uusimaa,Helsinki
660,Украина,Ukraine,48.379433,31.16558,Ukraine,,,
661,Дніпроаетровськ,"Dnepropetrovsk, Dnipropetrovsk Oblast, Ukraine",48.464717,35.046183,Ukraine,Dnepropetrovsk,Dnipropetrovsk Oblast,
662,"М. Херсон, Херсонська обл. Україна","Kherson, Khersons'ka oblast, Ukraine",46.635417,32.616867,Ukraine,Kherson,Khersons'ka oblast,
663,м. Сміла,"Smila, Cherkas'ka oblast, Ukraine",49.227717,31.852233000000002,Ukraine,Smila,Cherkas'ka oblast,
664,м. Острог,"Ostroh, Rivnens'ka oblast, Ukraine",50.333333,26.516666999999998,Ukraine,Ostroh,Rivnens'ka oblast,
665,Kirovograd,"Kirovohrad, Kirovohrads'ka oblast, Ukraine",48.50793300000001,32.262316999999996,Ukraine,Kirovohrad,Kirovohrads'ka oblast,
666,смт.Рокитно ,"Gmina Rokitno, Poland",52.115047,23.3286647,Poland,,Lublin Voivodeship,bialski
667,"Canada , Toronto.","Toronto, ON, Canada",43.653226000000004,-79.3831843,Canada,Toronto,Ontario,Toronto Division
668,М. Харків,"Kharkiv, Kharkiv Oblast, Ukraine",49.9935,36.230383,Ukraine,Kharkiv,Kharkiv Oblast,
669,Київ/Луганськ,"Luhansk, Luhans'ka oblast, Ukraine",48.574040999999994,39.307815000000005,Ukraine,Luhansk,Luhans'ka oblast,
670,Копичинці,"Kopychyntsi, Ternopil's'ka oblast, Ukraine",49.09999999999999,25.933332999999998,Ukraine,Kopychyntsi,Ternopil's'ka oblast,Husyatyns'kyi district
671,Дніпропетровськ.,"Dnepropetrovsk, Dnipropetrovsk Oblast, Ukraine",48.464717,35.046183,Ukraine,Dnepropetrovsk,Dnipropetrovsk Oblast,
672,"г. Симферополь, АР Крым, Украина","Simferopol, Crimea",44.952117,34.102416999999996,,Simferopol,Crimea,
673,"Беларусь, Мінск","Minsk, Belarus",53.9,27.566667,Belarus,Minsk,,
674,"Миколаївська обл,   м. Первомайськ","Школа №17 ім. Миколи Вінграновського, Sholom Aleikhema Street, 56, Pervomais'k, Миколаївська обл., Ukraine, 55200",48.0497033,30.83256129999999,Ukraine,Pervomais'k,Миколаївська обл.,Pervomais'ka district
675,Іваничі,"Ivanychi, Volyns'ka oblast, Ukraine",50.641667,24.366667,Ukraine,Ivanychi,Volyns'ka oblast,Ivanychivs'kyi district
676,Нижньогірський ,Nyzhn'ohirs'kyi,45.4465898,34.7383516,,Nyzhn'ohirs'kyi,Crimea,
677,"Місто Яворів, Львівська область","Yavoriv, Lviv Oblast, Ukraine",49.94694399999999,23.393056,Ukraine,Yavoriv,Lviv Oblast,Yavorivs'kyi district
678,смт. Брошнів-Осада,"Broshniv-Osada, Ivano-Frankivs'ka oblast, Ukraine",48.999444,24.181389000000003,Ukraine,Broshniv-Osada,Ivano-Frankivs'ka oblast,Rozhnyativs'kyi district
679,м.Золочів,"Zolochiv, Lviv Oblast, Ukraine",49.80941,24.901370999999997,Ukraine,Zolochiv,Lviv Oblast,Zolochivs'kyi district
680,Кузнецовськ,"Kuznetsovsk, Rivnens'ka oblast, Ukraine",51.34365529999999,25.8490867,Ukraine,Kuznetsovsk,Rivnens'ka oblast,
681,КИЇВ,"Kyiv, Kyiv city, Ukraine",50.4501,30.5234,Ukraine,Kyiv,Kyiv city,Kyiv City
682,"СМТ Веселинове, Миколаївська область","Veselynove, Mykolaivs'ka oblast, Ukraine",47.34999999999999,31.23333299999999,Ukraine,Veselynove,Mykolaivs'ka oblast,Veselynivs'kyi district
683,"м.Могилів - Подільський, Вінницька обл.","Mohyliv-Podil's'kyi, Vinnyts'ka oblast, Ukraine",48.455,27.808056,Ukraine,Mohyliv-Podil's'kyi,Vinnyts'ka oblast,
684,"Paris, France","Paris, France",48.856614,2.3522218999999995,France,Paris,Île-de-France,Paris
685,Овруч,"Ovruch, Zhytomyrs'ka oblast, Ukraine",51.316666999999995,28.8,Ukraine,Ovruch,Zhytomyrs'ka oblast,Ovruts'kyi district
686,м. Сокаль,"Sokal', Lviv Oblast, Ukraine",50.48333299999999,24.283333,Ukraine,Sokal',Lviv Oblast,Sokal's'kyi district
687,"Київ, на час навчання - Таїланд","Kyiv, Kyiv city, Ukraine",50.4501,30.5234,Ukraine,Kyiv,Kyiv city,Kyiv City
688,"Україна, м. Харків","Kharkiv, Kharkiv Oblast, Ukraine",49.9935,36.230383,Ukraine,Kharkiv,Kharkiv Oblast,
689,м.Костянтинівка,"Kostyantynivka, Donetsk Oblast, Ukraine",48.533333,37.716667,Ukraine,Kostyantynivka,Donetsk Oblast,
690,м.Кам'янець-Подільський,"Kam'yanets'-Podil's'kyi, Khmel'nyts'ka oblast, Ukraine",48.683333000000005,26.583333000000003,Ukraine,Kam'yanets'-Podil's'kyi,Khmel'nyts'ka oblast,
691,c.Погибляк,"Pohyblyak, Cherkas'ka oblast, Ukraine",49.273056,30.635,Ukraine,Pohyblyak,Cherkas'ka oblast,Lysyans'kyi district
692,Нова Ушиця Хмельницької області,"Nova Ushytsya, Khmel'nyts'ka oblast, Ukraine",48.835,27.271389000000003,Ukraine,Nova Ushytsya,Khmel'nyts'ka oblast,Novoushyts'kyi district
693,м.Радомишль     Житомирська   обл.,"Radomyshl', Zhytomyrs'ka oblast, Ukraine",50.494721999999996,29.233333000000002,Ukraine,Radomyshl',Zhytomyrs'ka oblast,Radomyshl's'kyi district
694,Донецьк-Харків,"Kharkiv, Kharkiv Oblast, Ukraine",49.9935,36.230383,Ukraine,Kharkiv,Kharkiv Oblast,
695,"Волинська область, м.Луцьк","Lutsk, Volyns'ka oblast, Ukraine",50.74723299999999,25.325383,Ukraine,Lutsk,Volyns'ka oblast,
696,Irpin`,"Irpin', Kyivs'ka oblast, Ukraine",50.51875,30.239783000000003,Ukraine,Irpin',Kyivs'ka oblast,
697,Кривой Рог Днепропетровской области,"Kryvyi Rih, Dnipropetrovsk Oblast, Ukraine",47.910483,33.391783000000004,Ukraine,Kryvyi Rih,Dnipropetrovsk Oblast,
698,м.Скадовськ ,"Skadovs'k, Khersons'ka oblast, Ukraine",46.116667,32.916667,Ukraine,Skadovs'k,Khersons'ka oblast,Skadovs'kyi district
699,"Дружківка, Донецька обл","Druzhkivka, Donetsk Oblast, Ukraine",48.621389,37.527778000000005,Ukraine,Druzhkivka,Donetsk Oblast,
700,"м. Маріуполь, Донецька область","Mariupol', Donetsk Oblast, Ukraine",47.097133,37.543366999999996,Ukraine,Mariupol',Donetsk Oblast,
701,г. Вишневый Киево-святошинский район,"Vyshneve, Kyivs'ka oblast, Ukraine",50.3919,30.368267,Ukraine,Vyshneve,Kyivs'ka oblast,Kyjevo-Svyatoshyns'kyi district
702,місто Дніпропетровськ,"Dnepropetrovsk, Dnipropetrovsk Oblast, Ukraine",48.464717,35.046183,Ukraine,Dnepropetrovsk,Dnipropetrovsk Oblast,
703,"Cuenca, Ecuador","Cuenca, Ecuador",-2.9001285,-79.00589649999998,Ecuador,Cuenca,Azuay,
704,м. Зміів,"Zmiiv, Kharkiv Oblast, Ukraine",49.6944064,36.3595476,Ukraine,Zmiiv,Kharkiv Oblast,Zmiivs'kyi district
705,"Буча, Київська обл.","Bucha, Kyivs'ka oblast, Ukraine",50.4468014,30.075619699999997,Ukraine,Bucha,Kyivs'ka oblast,Kyjevo-Svyatoshyns'kyi district
706,Сєверодонецьк,"Severodonetsk, Luhans'ka oblast, Ukraine",48.933333000000005,38.5,Ukraine,Severodonetsk,Luhans'ka oblast,
707,"Київ, Кіровоград","Kirovohrads'kyi lane, Kyiv, Kyiv city, Ukraine",50.414115,30.511199199999997,Ukraine,Kyiv,Kyiv city,Kyiv City
708,"Львівська обл., м.Городок","Horodok, Lviv Oblast, Ukraine",49.782222,23.643611,Ukraine,Horodok,Lviv Oblast,Horodots'kyi district
709,м.Новий Розділ,"Novyi Rozdil, Lviv Oblast, Ukraine",49.471944,24.133333,Ukraine,Novyi Rozdil,Lviv Oblast,
710,Гоща,"Hoshcha, Rivnens'ka oblast, Ukraine",50.598611,26.675278000000002,Ukraine,Hoshcha,Rivnens'ka oblast,Hoshchans'kyi district
711,м.Запорiжжя,"Zaporizhia, Zaporiz'ka oblast, Ukraine",47.8388,35.139567,Ukraine,Zaporizhia,Zaporiz'ka oblast,
712,с.Гаразджа,"Harazdzha, Volyns'ka oblast, Ukraine",50.739444,25.526111,Ukraine,Harazdzha,Volyns'ka oblast,Luts'kyi district
713,Сокаль,"Sokal', Lviv Oblast, Ukraine",50.48333299999999,24.283333,Ukraine,Sokal',Lviv Oblast,Sokal's'kyi district
714,м. Винница,"Vinnytsia, Vinnyts'ka oblast, Ukraine",49.233083,28.468217,Ukraine,Vinnytsia,Vinnyts'ka oblast,
715,Львів ,"Lviv, Lviv Oblast, Ukraine",49.839683,24.029717,Ukraine,Lviv,Lviv Oblast,
716,"м. Золочів, Львівська область","Zolochiv, Lviv Oblast, Ukraine",49.80941,24.901370999999997,Ukraine,Zolochiv,Lviv Oblast,Zolochivs'kyi district
717,Жмеринка,"Zhmerynka, Vinnyts'ka oblast, Ukraine",49.05,28.1,Ukraine,Zhmerynka,Vinnyts'ka oblast,
718,"Одесская область, г. Ильичевск","Illichivs'k, Odessa Oblast, Ukraine",46.2952236,30.648085499999997,Ukraine,Illichivs'k,Odessa Oblast,
719,"Львів
Черкаси","Cherkaska Street, Lviv, Lviv Oblast, Ukraine",49.856277,24.0590819,Ukraine,Lviv,Lviv Oblast,
720,Snigurivka,"Snihurivka, Mykolaivs'ka oblast, Ukraine",47.066666999999995,32.816666999999995,Ukraine,Snihurivka,Mykolaivs'ka oblast,Snihurivs'kyi district
721,"Київська область, м. Ірпінь","Irpin', Kyivs'ka oblast, Ukraine",50.51875,30.239783000000003,Ukraine,Irpin',Kyivs'ka oblast,
722,м. Луцьк Волинської області,"Gospodarskiy Sud Volinskoї Oblasti, Voli Ave, 54А, Lutsk, Волынская, Ukraine, 43000",50.743512,25.345957000000002,Ukraine,Lutsk,Волынская,
723,"Заболотів,Снятинський р-н,Івано-Франківської обл.","Zabolotiv, Ivano-Frankivs'ka oblast, Ukraine",48.4723378,25.2792457,Ukraine,Zabolotiv,Ivano-Frankivs'ka oblast,Snyatyns'kyi district
724,Кіев,"Klub Kiyev Misogi, Symona Petlyury street, 4, Kyiv, Kyiv city, Ukraine, 01032",50.4451324,30.4996951,Ukraine,Kyiv,Kyiv city,Kyiv City
725,Город Борисполь,"Boryspil', Kyivs'ka oblast, Ukraine",50.3482,30.95615,Ukraine,Boryspil',Kyivs'ka oblast,
726,Долина,"Dolina, 9131 Dolina, Austria",46.640126200000005,14.4491362,Austria,Dolina,Carinthia,Klagenfurt-Land District
727,"м.Ірпінь, Київська обл.","Irpin', Kyivs'ka oblast, Ukraine",50.51875,30.239783000000003,Ukraine,Irpin',Kyivs'ka oblast,
728,с-ще Градизьк,"Hradyz'k, Poltavs'ka oblast, Ukraine",49.233069,33.132037,Ukraine,Hradyz'k,Poltavs'ka oblast,Hlobyns'kyi district
729,Жидачів,"Zhydachiv, Lviv Oblast, Ukraine",49.381389,24.140832999999997,Ukraine,Zhydachiv,Lviv Oblast,Zhydachivs'kyi district
730,Opole,"Opole, Poland",50.6751067,17.921297600000003,Poland,Opole,Opole Voivodeship,Opole County
731,Градизьк,"Hradyz'k, Poltavs'ka oblast, Ukraine",49.233069,33.132037,Ukraine,Hradyz'k,Poltavs'ka oblast,Hlobyns'kyi district
732,Херсонська обл. м. Скадовськ,"Skadovs'k, Khersons'ka oblast, Ukraine",46.116667,32.916667,Ukraine,Skadovs'k,Khersons'ka oblast,Skadovs'kyi district
733,Dnipropetrovsk ,"Dnepropetrovsk, Dnipropetrovsk Oblast, Ukraine",48.464717,35.046183,Ukraine,Dnepropetrovsk,Dnipropetrovsk Oblast,
734,місто  Дніпродзержинськ,"Dniprodzerzhyns'k, Dnipropetrovsk Oblast, Ukraine",48.523117,34.613683,Ukraine,Dniprodzerzhyns'k,Dnipropetrovsk Oblast,
